#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
AY822174_1_740	S1	OP3Div5	52.2	57.3	EU491137	93.7	98.5
CR933082_1_1318	S1	OP3Div1	96.9	94.9	CR933082	100.0	100.0
AY547867_1_698	S1	OP3Div4	47.0	51.8	EF687299	99.3	100.0
DQ368254_1_747	S1	OP3Div2	60.3	57.2	EU385716	92.4	100.0
AY956696_1_392	S1	OP3Div5	23.9	30.1	AY775515	90.0	83.7
CU922092_2_1366	S1	OP3Div2	96.4	94.6	AY013695	87.1	93.3
AY593417_1_611	S1	OP3Div5	50.9	45.9	EU491233	88.1	99.2
DQ393188_1_488	S1	OP3Div5	39.7	34.0	DQ676311	95.5	100.0
CU921180_2_1367	S1	OP3Div2	96.7	94.7	AY013695	91.6	93.2
DQ018787_1_1370	S1	OP3Div1	97.3	94.9	DQ018787	100.0	100.0
AY690061_1_858	S1	OP3Div2	56.1	60.8	EU881347	91.4	100.0
DQ407307_1_487	S1	OP3Div1	38.6	29.8	AM902635	91.6	89.1
CXWL01009729_4966_6475	S1	OP3Div5	96.1	95.1	AM162486	90.7	99.7
DQ138021_1_586	S1	OP3Div3	40.2	35.7	AF407207	91.0	56.3
AY710829_1_582	S1	OP3Div5	43.3	38.2	EU236383	88.4	98.6
DQ407396_1_469	S1	OP3Div5	38.0	29.2	AM162486	95.1	94.9
DQ070819_1_1406	S1	OP3Div1	97.0	94.2	DQ070819	100.0	100.0
DQ252445_1_737	S1	OP3Div1	50.0	57.1	FJ437883	92.4	99.6
AY775515_1_1326	S1	OP3Div5	96.0	95.1	AY775515	100.0	100.0
DQ407400_1_381	S1	OP3Div2	36.6	29.6	EU386007	92.6	56.2
DQ167118_1_703	S1	OP3Div2	54.9	49.6	EU937894	83.1	99.3
DQ289348_1_518	S1	OP3Div4	33.1	34.0	EF687299	99.0	100.0
AY792313_1_1543	S1	OP3Div2	96.7	94.7	AY792313	100.0	100.0
DQ453208_1_457	S1	OP3Div4	31.7	28.4	EF687299	98.2	96.7
DQ289302_1_551	S1	OP3Div4	33.4	34.6	EF687299	98.1	94.7
DQ368292_1_940	S1	OP3Div5	62.5	65.2	AY661975	81.6	78.7
AY851847_1_769	S1	OP3Div2	54.7	57.5	AY373410	90.8	100.0
DQ642410_1_1034	S1	OP3Div5	74.2	74.7	AF507707	83.6	93.8
DQ289368_1_518	S1	OP3Div4	33.1	34.0	EF687299	99.0	100.0
DQ393192_1_528	S1	OP3Div3	39.5	33.6	DQ404728	92.0	99.8
CU921530_1_1337	S1	OP3Div2	91.1	92.2	AY013695	93.8	87.4
DQ393165_1_531	S1	OP3Div5	39.7	34.1	AF507707	90.1	86.6
DQ407308_1_479	S1	OP3Div1	37.9	29.1	AB294345	92.6	90.8
CU922242_2_1367	S1	OP3Div2	96.7	94.7	AY013695	91.6	93.2
DQ404728_1_1548	S1	OP3Div3	95.3	94.9	DQ404728	100.0	100.0
DQ407397_1_527	S1	OP3Div2	39.4	31.2	FJ437903	97.9	99.1
DQ067023_1_535	S1	OP3Div3	37.6	31.4	AB232806	88.4	87.1
DQ407306_1_489	S1	OP3Div3	33.3	27.6	AY667264	87.0	95.3
DQ407404_1_365	S1	OP3Div5	35.2	27.8	FJ205385	91.6	55.6
DQ167097_1_702	S1	OP3Div2	55.0	49.6	EU937894	83.2	99.7
DQ407355_1_554	S1	OP3Div5	39.9	32.1	EU050948	85.2	48.0
DQ453266_1_414	S1	OP3Div4	24.6	23.8	EF687299	95.0	92.3
DQ262817_1_478	S1	OP3Div5	29.7	37.1	AM991240	90.4	73.4
DQ407399_1_492	S1	OP3Div2	38.9	30.7	EU522667	89.1	44.7
DQ642411_1_952	S1	OP3Div3	65.7	68.1	FJ437841	89.4	92.9
DQ289354_1_552	S1	OP3Div4	38.5	39.3	EF687299	97.6	99.5
DQ423614_1_528	S1	OP3Div3	37.8	33.6	AF407201	88.7	97.5
DQ368318_1_907	S1	OP3Div2	64.5	65.8	EU386066	91.2	100.0
DQ453431_1_507	S1	OP3Div4	34.3	36.0	EF687299	98.2	99.8
DQ404724_1_1548	S1	OP3Div3	95.3	94.9	DQ404728	100.0	100.0
DQ642413_1_926	S1	OP3Div3	63.6	66.1	FJ437841	97.4	99.7
DQ407305_1_483	S1	OP3Div3	38.5	30.2	AF407207	93.2	44.9
DQ407354_1_500	S1	OP3Div2	39.5	30.6	AJ567574	87.3	90.2
DQ407398_1_483	S1	OP3Div5	38.2	30.0	DQ676354	86.7	86.7
DQ419694_1_567	S1	OP3Div3	39.7	33.7	AB232814	99.8	96.3
DQ453430_1_507	S1	OP3Div4	34.3	36.0	EF687299	98.2	99.8
DQ642412_1_977	S1	OP3Div3	67.8	69.2	DQ404728	97.5	100.0
DQ676354_1_1449	S1	OP3Div5	96.1	95.1	DQ676354	100.0	100.0
DQ676311_1_1442	S1	OP3Div5	96.1	95.2	DQ676311	100.0	100.0
DQ676386_1_1467	S1	OP3Div2	96.7	94.6	DQ676386	100.0	100.0
DQ684267_1_437	S1	OP3Div2	30.8	26.7	EU881347	93.8	100.0
DQ684554_1_437	S1	OP3Div2	30.8	26.8	EU881347	94.1	99.8
DQ837261_1_1450	S1	OP3Div3	95.3	94.9	DQ837261	100.0	100.0
DQ922360_1_431	S1	OP3Div5	29.3	26.3	AJ224540	91.2	85.6
DQ996917_1_736	S1	OP3Div2	59.2	56.6	EU385956	93.4	99.2
DQ996970_1_1058	S1	OP3Div5	79.1	80.0	EU491137	95.1	100.0
EF019262_1_1417	S1	OP3Div2	97.1	95.5	EU937894	90.2	100.0
EF075254_1_859	S1	OP3Div5	63.5	63.7	AM991275	95.0	100.0
EF093938_1_392	S1	OP3Div5	26.0	19.9	AY661975	100.0	16.6
EF222002_1_549	S1	OP3Div2	44.9	40.2	EU937932	87.8	98.0
EF444308_1_549	S1	OP3Div5	36.6	42.7	AM991240	92.5	99.8
EF460062_1_918	S1	OP3Div2	64.5	64.6	AY792313	89.3	100.0
EF613463_1_516	S1	OP3Div5	40.8	34.4	EU491309	88.0	41.5
EF665123_1_953	S1	OP3Div5	71.2	71.0	AY661975	97.4	100.0
EF669190_1_540	S1	OP3Div1	40.6	34.2	FJ437883	86.4	99.8
EF687318_1_714	S1	OP3Div2	48.5	55.1	EU385720	85.5	97.8
EU048672_1_1481	S1	OP3Div2	96.4	94.9	EU048672	100.0	100.0
EU134905_1_1331	S1	OP3Div2	96.8	94.9	EU134905	100.0	100.0
EU134909_1_1431	S1	OP3Div2	97.4	95.3	EU134909	100.0	100.0
EU160146_1_832	S1	OP3Div1	45.2	49.0	EU134911	94.9	74.9
EU236383_1_1433	S1	OP3Div5	96.0	94.9	EU236383	100.0	100.0
EU247540_1_348	S1	OP3Div4	28.1	22.6	AM712351	91.9	24.4
EU247560_1_344	S1	OP3Div2	28.1	22.5	AY532589	86.9	89.8
EU247593_1_348	S1	OP3Div4	28.2	22.6	AM712351	91.7	41.4
EU273229_1_700	S1	OP3Div1	55.6	50.4	FJ437883	95.9	100.0
EU299369_1_831	S1	OP3Div1	63.4	60.6	EF032777	92.0	100.0
EU357503_1_367	S1	OP3Div5	23.7	28.6	AB015551	91.8	100.0
EU357505_1_367	S1	OP3Div5	23.7	28.6	AB015551	93.2	100.0
EU357509_1_368	S1	OP3Div5	23.5	28.5	EU491137	92.9	100.0
EU357516_1_371	S1	OP3Div1	24.0	28.7	FJ205349	90.8	99.5
EU373974_1_1518	S1	OP3Div1	96.0	94.2	EU373974	100.0	100.0
EU385720_1_1476	S1	OP3Div2	96.4	94.6	EU385720	100.0	100.0
EU385777_1_1479	S1	OP3Div2	96.6	94.9	EU385777	100.0	100.0
EU385809_1_1531	S1	OP3Div2	96.9	94.8	EU385667	84.6	89.6
EU385922_1_1486	S1	OP3Div1	96.9	94.6	EU385922	100.0	100.0
EU386021_1_1505	S1	OP3Div4	95.6	94.8	EU386021	100.0	100.0
EU386085_1_1479	S1	OP3Div2	96.1	94.9	EU386085	100.0	100.0
EU438682_1_910	S1	OP3Div1	51.7	54.8	AB294931	89.5	84.9
EU488119_1_1520	S1	OP3Div2	96.7	94.9	EU385720	89.1	97.1
EU491235_1_1552	S1	OP3Div5	96.6	95.1	EU491235	100.0	100.0
EU499460_1_852	S1	OP3Div2	64.1	63.1	EU937932	90.5	97.1
EU546276_1_798	S1	OP3Div1	42.4	45.8	FJ437883	99.0	98.6
EU546452_1_603	S1	OP3Div2	32.2	30.7	AY792313	93.6	100.0
EU557809_1_625	S1	OP3Div2	33.2	35.3	EU881347	93.4	98.7
EU635122_1_697	S1	OP3Div2	50.6	53.8	EU881347	93.0	100.0
EU644204_1_978	S1	OP3Div1	66.8	75.7	CR933082	90.3	99.8
EU662507_1_1529	S1	OP3Div1	96.1	94.7	FJ437883	97.9	99.7
EU800499_1_1509	S1	OP3Div5	96.1	95.1	EU800499	100.0	100.0
DQ642414_1_929	S1	OP3Div2	69.4	69.8	AY792313	90.7	100.0
DQ676300_1_1443	S1	OP3Div2	96.6	94.6	AY013695	91.7	89.1
DQ676384_1_1462	S1	OP3Div1	97.2	94.9	DQ676384	100.0	100.0
DQ684154_1_434	S1	OP3Div2	30.7	26.8	EU937932	92.0	99.5
DQ684429_1_334	S1	OP3Div2	30.1	25.5	EU937932	92.7	57.8
DQ828702_1_534	S1	OP3Div1	39.8	33.9	EF032777	91.5	96.3
DQ921819_1_413	S1	OP3Div2	29.0	25.7	AY532589	87.1	87.2
DQ996916_1_736	S1	OP3Div4	59.1	56.4	EU386021	91.4	100.0
DQ996920_1_740	S1	OP3Div1	59.6	56.6	EU385922	98.9	100.0
EF018499_1_1391	S1	OP3Div2	95.9	94.2	EU881347	92.6	100.0
EF061222_1_539	S1	OP3Div1	41.5	36.7	AB294345	90.3	100.0
EF093881_1_406	S1	OP3Div4	25.6	20.0	EU386021	89.7	92.9
EF221149_1_652	S1	OP3Div5	49.8	43.7	AY661975	91.7	99.4
EF460044_1_956	S1	OP3Div3	63.2	64.0	DQ404728	97.1	100.0
EF602488_1_1422	S1	OP3Div4	96.6	95.0	EF602488	100.0	100.0
EF664910_1_837	S1	OP3Div1	63.7	61.0	DQ018787	86.6	100.0
EF668870_1_538	S1	OP3Div5	40.5	35.0	DQ676354	86.8	92.8
EF687299_1_1412	S1	OP3Div4	96.4	94.8	EF687299	100.0	100.0
EU043648_1_844	S1	OP3Div5	63.3	63.0	DQ676311	96.1	100.0
EU101223_1_1447	S1	OP3Div5	96.1	95.1	EU101223	100.0	100.0
EU134908_1_1328	S1	OP3Div2	93.7	92.4	EU937894	90.7	97.7
EU140705_1_780	S1	OP3Div1	62.7	58.7	EU385922	98.0	98.1
EU236377_1_1374	S1	OP3Div5	95.9	94.5	EU236377	100.0	100.0
EU247534_1_345	S1	OP3Div2	28.1	22.6	AY627570	85.6	89.9
EU247539_1_345	S1	OP3Div2	28.1	22.6	EU385777	85.2	100.0
EU247556_1_348	S1	OP3Div4	28.2	22.6	AM712351	92.4	41.4
EU247592_1_348	S1	OP3Div4	27.6	22.4	AM712351	92.4	41.4
EU247606_1_345	S1	OP3Div2	28.1	22.6	EU385777	83.8	100.0
EU298994_1_785	S1	OP3Div1	60.6	57.1	AF524029	92.6	97.3
EU357502_1_367	S1	OP3Div5	23.7	28.6	AB015551	91.6	100.0
EU357504_1_367	S1	OP3Div5	23.7	28.6	AB015551	91.3	100.0
EU357508_1_369	S1	OP3Div5	23.7	28.6	AF507707	90.6	100.0
EU357512_1_369	S1	OP3Div5	23.7	28.6	AM162486	91.3	100.0
EU373973_1_801	S1	OP3Div2	57.7	54.7	AJ567574	86.7	99.4
EU385719_1_1486	S1	OP3Div1	96.8	94.7	EU385719	100.0	100.0
EU385765_1_1479	S1	OP3Div2	96.6	94.9	EU385765	100.0	100.0
EU385869_1_1524	S1	OP3Div2	96.8	94.9	EU385720	84.6	96.3
EU386007_1_1479	S1	OP3Div2	96.1	94.9	EU386007	100.0	100.0
EU386072_1_1480	S1	OP3Div2	96.0	94.5	EU385777	93.7	99.9
EU420494_1_557	S1	OP3Div1	37.3	42.0	AB294345	82.9	92.8
EU445353_1_1174	S1	OP3Div1	78.1	79.9	EU491266	86.0	96.5
EU491233_1_1551	S1	OP3Div5	96.1	95.0	EU491233	100.0	100.0
EU499456_1_852	S1	OP3Div2	64.1	63.1	EU937932	90.0	97.1
EU546275_1_852	S1	OP3Div1	45.6	50.1	FJ437883	99.0	98.7
EU546358_1_693	S1	OP3Div5	51.8	47.0	DQ676311	94.4	95.7
EU546752_1_577	S1	OP3Div2	43.6	38.0	AY792313	92.4	98.8
EU634501_1_801	S1	OP3Div5	55.3	58.7	EU491137	91.9	100.0
EU635121_1_704	S1	OP3Div2	50.9	54.3	EU881347	89.9	98.9
EU641685_1_993	S1	OP3Div1	75.1	72.9	FJ437883	90.7	99.1
EU662439_1_850	S1	OP3Div1	45.3	49.2	AJ390463	91.7	92.4
DQ642415_1_967	S1	OP3Div2	74.6	72.9	DQ676386	90.7	98.2
DQ676379_1_1461	S1	OP3Div1	97.2	94.9	DQ676379	100.0	100.0
DQ684067_1_437	S1	OP3Div2	30.7	26.8	EU937932	88.3	99.3
DQ684393_1_436	S1	OP3Div2	30.7	26.8	EU937932	91.1	97.5
DQ828506_1_524	S1	OP3Div5	39.6	33.9	EU491104	85.8	85.9
DQ920754_1_423	S1	OP3Div4	29.0	26.1	EF687299	87.1	97.2
DQ996919_1_740	S1	OP3Div2	59.4	56.6	EU385716	98.5	100.0
DQ996973_1_762	S1	OP3Div2	59.6	56.8	EU048672	89.2	77.6
EF061221_1_662	S1	OP3Div5	48.8	42.4	FJ205385	93.9	98.2
EF092820_1_574	S1	OP3Div4	40.7	44.8	AY344402	90.6	99.5
EF188532_1_524	S1	OP3Div2	39.9	33.9	EU937932	90.7	96.0
EF444340_1_568	S1	OP3Div1	38.0	43.8	EU134907	92.5	99.8
EF602487_1_1401	S1	OP3Div2	95.7	94.5	EF602487	100.0	100.0
EF663450_1_793	S1	OP3Div1	62.2	58.5	EU801302	94.0	97.1
EF668559_1_366	S1	OP3Div3	23.5	28.5	FJ437841	97.7	96.7
EF687295_1_718	S1	OP3Div4	48.6	55.5	EF687299	99.0	99.7
EF687513_1_1411	S1	OP3Div2	97.3	94.9	EU385777	84.1	93.6
EU043587_1_893	S1	OP3Div5	63.7	65.9	AM991240	89.3	96.5
EU101222_1_1447	S1	OP3Div5	96.1	95.1	EU101223	100.0	100.0
EU134907_1_1350	S1	OP3Div1	97.1	94.7	EU134907	100.0	100.0
EU134914_1_1385	S1	OP3Div2	95.0	93.8	EU385777	82.1	99.2
EU234174_1_1509	S1	OP3Div2	96.7	94.8	AY792313	91.7	100.0
EU245967_1_1556	S1	OP3Div5	96.1	95.2	EU245967	100.0	100.0
EU247545_1_345	S1	OP3Div4	28.1	22.6	AM712351	90.3	41.7
EU247583_1_345	S1	OP3Div2	28.1	22.6	AY627570	85.9	89.9
EU247604_1_345	S1	OP3Div5	28.1	22.6	FJ205385	89.5	38.0
EU297012_1_792	S1	OP3Div1	60.9	57.6	EF032777	93.2	100.0
EU335171_1_1545	S1	OP3Div5	96.1	95.2	EU335171	100.0	100.0
EU357507_1_369	S1	OP3Div5	23.7	28.6	AF507707	90.6	100.0
EU357511_1_367	S1	OP3Div5	23.7	28.6	EU491104	91.9	100.0
EU357518_1_371	S1	OP3Div2	24.0	28.7	EU937932	94.1	100.0
EU385716_1_1479	S1	OP3Div2	96.6	94.9	EU385716	100.0	100.0
EU385757_1_1483	S1	OP3Div1	96.3	94.5	EU385922	97.0	100.0
EU385826_1_1525	S1	OP3Div2	97.2	94.5	DQ676386	82.7	81.9
EU385956_1_1468	S1	OP3Div2	96.4	94.9	EU385956	100.0	100.0
EU386066_1_1480	S1	OP3Div2	96.6	95.0	EU386066	100.0	100.0
EU403981_1_844	S1	OP3Div1	52.3	55.4	EU134911	93.3	83.4
EU445350_1_1209	S1	OP3Div2	79.7	80.4	EU522667	86.1	73.4
EU491104_1_1551	S1	OP3Div5	96.5	95.1	EU491104	100.0	100.0
DQ684016_1_442	S1	OP3Div2	30.8	26.8	EU881347	91.6	99.3
EU491175_1_1551	S1	OP3Div5	96.6	95.1	EU491175	100.0	100.0
DQ684303_1_435	S1	OP3Div2	30.7	26.7	EU881347	90.9	100.0
EU491309_1_1548	S1	OP3Div5	96.6	95.1	EU491309	100.0	100.0
DQ827765_1_523	S1	OP3Div5	39.6	33.8	AM162486	87.3	99.8
EU522667_1_1377	S1	OP3Div2	96.8	95.2	EU522667	100.0	100.0
DQ909823_1_476	S1	OP3Div3	32.6	31.2	FJ437841	89.3	100.0
EU546332_1_762	S1	OP3Div2	55.9	52.4	EU937932	90.1	97.4
DQ996918_1_737	S1	OP3Div2	59.3	56.6	EU385956	93.5	99.6
EU546749_1_632	S1	OP3Div2	48.3	42.3	AY792313	91.2	99.8
DQ996972_1_682	S1	OP3Div3	56.2	51.9	AF407207	88.6	100.0
EU557935_1_744	S1	OP3Div2	40.3	43.8	EU881347	93.4	98.8
EF032777_1_1476	S1	OP3Div1	96.3	94.3	EF032777	100.0	100.0
EU635120_1_790	S1	OP3Div5	54.5	58.0	EU491137	91.4	100.0
EF075288_1_842	S1	OP3Div1	64.6	61.5	AF524029	91.9	97.4
EU636529_1_532	S1	OP3Div5	39.9	34.7	AM040127	91.6	100.0
EF141932_1_699	S1	OP3Div2	38.6	39.5	EU937894	93.7	100.0
EU656584_1_554	S1	OP3Div5	36.8	43.0	AM991240	93.2	98.2
EF414867_1_540	S1	OP3Div1	40.6	34.2	FJ437883	86.4	99.8
EU741358_1_407	S1	OP3Div5	24.4	31.6	DQ676311	94.8	100.0
EF444309_1_559	S1	OP3Div5	37.0	43.4	AF507707	90.2	99.8
EU881347_1_1508	S1	OP3Div2	95.9	94.2	EU881347	100.0	100.0
EF520623_1_1491	S1	OP3Div5	96.1	95.2	DQ676354	96.3	97.0
EF651679_1_836	S1	OP3Div1	64.4	61.9	AF524029	92.1	97.7
EF665868_1_909	S1	OP3Div5	64.5	67.8	FJ205385	89.6	97.5
EF687269_1_719	S1	OP3Div4	49.0	55.5	EF687299	98.7	99.6
EF687322_1_1408	S1	OP3Div3	96.6	94.7	AF407201	83.5	83.0
EU043561_1_851	S1	OP3Div1	64.8	64.0	FJ205349	88.2	98.9
EU050948_1_1458	S1	OP3Div5	96.0	94.9	EU050948	100.0	100.0
EU134906_1_1312	S1	OP3Div1	97.3	95.2	EU134911	100.0	100.0
EU134911_1_1312	S1	OP3Div1	97.3	95.2	EU134911	100.0	100.0
EU181511_1_1545	S1	OP3Div3	92.1	93.2	AF407207	85.8	91.9
EU245642_1_1510	S1	OP3Div2	96.5	94.8	EU386066	92.7	97.7
EU247542_1_345	S1	OP3Div2	28.1	22.6	AY532589	86.3	89.9
EU247581_1_345	S1	OP3Div5	27.9	22.5	FJ205385	89.8	36.5
EU247600_1_348	S1	OP3Div4	27.6	22.4	AM712351	91.7	41.4
EU290284_1_891	S1	OP3Div1	63.9	65.4	FJ205349	88.0	100.0
EU300281_1_810	S1	OP3Div1	63.1	59.0	AF524029	91.5	97.8
EU357506_1_367	S1	OP3Div5	23.7	28.6	AB015551	89.9	100.0
EU357510_1_368	S1	OP3Div5	23.7	28.6	AF507707	90.2	100.0
EU357517_1_370	S1	OP3Div1	24.0	28.7	AJ390463	92.2	99.5
EU385667_1_1466	S1	OP3Div2	96.5	94.6	EU385667	100.0	100.0
EU385743_1_1466	S1	OP3Div2	94.6	94.0	EU385743	100.0	100.0
EU385790_1_1487	S1	OP3Div2	96.5	94.9	EU385790	100.0	100.0
EU385815_1_1500	S1	OP3Div2	96.6	94.8	EU385720	85.5	98.1
EU385938_1_1491	S1	OP3Div3	92.5	93.3	AF407207	86.1	93.4
EU386033_1_1490	S1	OP3Div2	96.3	94.5	EU386033	100.0	100.0
EU403980_1_424	S1	OP3Div1	31.8	26.7	EF032777	91.1	99.8
EU442936_1_854	S1	OP3Div1	64.9	65.4	EF032777	86.9	100.0
EU488472_1_1513	S1	OP3Div2	96.5	94.8	EU386066	92.6	97.4
EU491137_1_1549	S1	OP3Div5	96.6	95.1	EU491137	100.0	100.0
EU491266_1_1517	S1	OP3Div1	96.9	94.5	EU491266	100.0	100.0
EU499512_1_829	S1	OP3Div2	63.7	61.3	EU937932	90.0	97.0
EU546319_1_575	S1	OP3Div2	43.2	37.8	AY792313	88.8	99.7
EU546557_1_576	S1	OP3Div2	43.4	37.9	AY792313	90.7	100.0
EU557891_1_732	S1	OP3Div1	39.8	42.7	FJ437883	91.7	100.0
EU635123_1_831	S1	OP3Div1	55.8	58.4	AB294345	94.8	100.0
EU644959_1_832	S1	OP3Div3	57.2	58.8	DQ088765	86.4	77.5
EU662508_1_1531	S1	OP3Div1	96.3	94.9	FJ437883	97.8	99.6
EU801302_1_1443	S1	OP3Div1	97.0	94.8	EU801302	100.0	100.0
EU921213_1_930	S1	OP3Div3	56.8	62.5	AY667264	91.8	97.6
EU921212_1_931	S1	OP3Div3	56.9	62.6	AF407201	98.5	100.0
EU921216_1_930	S1	OP3Div3	56.9	62.5	FJ437841	96.8	100.0
EU921218_1_933	S1	OP3Div3	57.4	62.6	FJ437841	91.6	100.0
EU921222_1_932	S1	OP3Div3	56.9	62.6	AB232806	90.8	99.9
EU983141_1_561	S1	OP3Div1	40.8	35.8	AM902635	84.6	81.8
FJ197634_1_672	S1	OP3Div5	50.2	44.5	FJ205385	88.3	83.5
FJ205249_1_1489	S1	OP3Div2	96.8	94.5	AY373410	94.8	100.0
FJ268515_1_1004	S1	OP3Div2	73.3	74.1	EU385956	92.2	97.6
FJ350940_1_869	S1	OP3Div1	56.6	61.1	AJ390463	94.2	100.0
FJ351427_1_869	S1	OP3Div4	56.3	61.0	EF602488	91.4	100.0
FJ351768_1_879	S1	OP3Div5	56.5	61.3	EU491137	90.8	100.0
FJ437848_1_1511	S1	OP3Div2	96.7	94.9	DQ676386	93.1	96.0
FJ484162_1_749	S1	OP3Div5	53.0	57.0	AM991240	91.8	99.1
FJ484223_1_711	S1	OP3Div2	49.8	53.2	AY792313	91.7	100.0
FJ484520_1_1347	S1	OP3Div1	96.7	94.7	AJ390463	91.5	98.2
FJ485551_1_734	S1	OP3Div2	54.4	49.4	FJ437903	95.6	100.0
EU921214_1_930	S1	OP3Div3	56.8	62.5	AF407201	93.3	99.8
FJ534896_1_619	S1	OP3Div2	40.1	48.0	FJ437903	81.0	9.37
EU921220_1_932	S1	OP3Div3	56.9	62.6	FJ437841	96.9	100.0
FJ716460_1_996	S1	OP3Div2	56.9	61.9	DQ676386	87.9	95.8
EU937894_1_1532	S1	OP3Div2	97.0	95.5	EU937894	100.0	100.0
FJ746094_1_1452	S1	OP3Div2	96.1	94.9	EU386085	94.5	100.0
FJ037661_1_896	S1	OP3Div2	64.1	61.2	AY792313	89.6	99.4
FJ752938_1_772	S1	OP3Div2	58.9	60.0	EU385667	87.0	91.5
EU921219_1_931	S1	OP3Div3	56.9	62.6	FJ437841	97.5	100.0
FJ205236_1_1503	S1	OP3Div2	97.5	95.6	FJ205236	100.0	100.0
FJ769501_1_1499	S1	OP3Div4	92.4	92.3	AM712351	83.4	80.1
EU921223_1_933	S1	OP3Div3	56.9	62.6	AF407201	93.5	100.0
FJ205385_1_1520	S1	OP3Div5	96.1	95.0	FJ205385	100.0	100.0
FJ810567_1_1513	S1	OP3Div2	96.7	94.7	AY792313	91.5	100.0
EU746732_1_942	S1	OP3Div2	64.6	64.7	AJ567574	88.0	100.0
FJ037645_1_893	S1	OP3Div2	64.1	61.0	AY792313	89.6	99.8
FJ351084_1_857	S1	OP3Div2	56.0	60.5	AB015559	91.2	99.4
FJ830724_1_1072	S1	OP3Div3	76.4	79.3	AB232806	89.4	98.7
EU921210_1_910	S1	OP3Div2	56.1	61.4	DQ676386	88.8	99.6
FJ197635_1_698	S1	OP3Div5	49.5	43.7	EU491104	85.8	98.9
FJ351599_1_875	S1	OP3Div3	56.5	61.4	AB248652	92.2	100.0
FJ897341_1_447	S1	OP3Div1	29.0	34.9	EU134907	88.0	94.0
EU921215_1_931	S1	OP3Div3	56.9	62.6	DQ404728	95.0	100.0
FJ205349_1_1500	S1	OP3Div1	96.6	94.7	FJ205349	100.0	100.0
FJ353765_1_878	S1	OP3Div5	56.5	61.3	DQ676311	94.8	100.0
FJ901410_1_779	S1	OP3Div2	52.8	56.9	EU385956	94.4	100.0
EU921217_1_930	S1	OP3Div3	56.8	62.4	FJ437841	93.8	100.0
FJ268555_1_1069	S1	OP3Div2	75.6	77.8	EU386066	90.1	99.7
FJ437903_1_1539	S1	OP3Div2	96.5	94.7	FJ437903	100.0	100.0
FJ901531_1_496	S1	OP3Div2	32.3	38.7	EU385956	97.4	100.0
EU921221_1_931	S1	OP3Div3	56.9	62.6	DQ404728	97.9	100.0
FJ351054_1_871	S1	OP3Div2	56.2	60.8	FJ205236	88.0	99.9
FJ484193_1_764	S1	OP3Div2	52.5	56.8	EU522667	92.9	100.0
FJ901598_1_1372	S1	OP3Div3	96.3	95.2	FJ437841	89.5	99.9
EU937932_1_1435	S1	OP3Div2	95.9	94.2	EU937932	100.0	100.0
FJ351438_1_874	S1	OP3Div3	56.5	61.4	AB248652	92.4	100.0
FJ484353_1_1114	S1	OP3Div5	80.5	85.3	AF507707	82.2	93.3
FJ901639_1_1387	S1	OP3Div1	96.9	95.2	AF524029	93.1	93.6
FJ197623_1_671	S1	OP3Div1	50.5	44.0	AJ390463	92.0	84.1
FJ352009_1_873	S1	OP3Div3	56.3	61.2	AF407207	89.0	99.5
FJ484467_1_1379	S1	OP3Div2	96.8	94.7	AY013695	87.5	88.1
FJ902008_1_708	S1	OP3Div2	50.1	53.3	EU385720	88.1	100.0
FJ205241_1_1490	S1	OP3Div2	96.4	94.5	AY373410	89.3	98.9
FJ437883_1_1525	S1	OP3Div1	96.4	94.9	FJ437883	100.0	100.0
FJ484636_1_771	S1	OP3Div3	53.0	57.2	AB248652	92.5	100.0
FJ902096_1_828	S1	OP3Div2	50.0	53.3	DQ676386	92.9	100.0
FJ264652_1_1516	S1	OP3Div2	96.9	94.8	EU385720	87.8	97.4
FJ484175_1_749	S1	OP3Div3	51.5	55.2	AF407201	92.6	92.9
FJ534888_1_602	S1	OP3Div2	37.3	46.3	FJ437903	75.6	12.5
FJ902546_1_1038	S1	OP3Div2	78.1	79.2	EU385777	86.4	99.6
FJ351111_1_868	S1	OP3Div1	56.6	60.8	CR933082	95.1	99.0
FJ484346_1_1110	S1	OP3Div3	80.5	84.4	AF407201	87.2	93.6
FJ716439_1_941	S1	OP3Div4	56.7	62.6	EU386021	89.7	99.8
FJ918415_1_570	S1	OP3Div3	38.6	34.1	DQ404728	94.6	98.9
FJ351606_1_861	S1	OP3Div2	56.0	60.5	EU881347	93.6	100.0
FJ484461_1_1376	S1	OP3Div2	96.8	94.9	AY013695	88.2	88.2
FJ745002_1_1381	S1	OP3Div2	96.3	94.4	AY373410	91.3	100.0
FJ918473_1_620	S1	OP3Div1	43.4	37.8	EU385719	86.2	50.0
FJ437841_1_1495	S1	OP3Div3	95.3	94.9	FJ437841	100.0	100.0
FJ484554_1_1349	S1	OP3Div2	96.2	94.7	AY792313	88.7	99.3
FJ746242_1_1482	S1	OP3Div2	96.6	95.0	EU385777	94.8	99.8
FJ930367_1_817	S1	OP3Div2	60.0	57.0	EU385956	82.2	91.9
FJ484136_1_739	S1	OP3Div3	51.8	55.5	FJ437841	85.7	97.3
FJ516821_1_1533	S1	OP3Div1	96.9	94.6	FJ516821	100.0	100.0
FJ746272_1_1519	S1	OP3Div2	95.9	94.9	EF602487	88.3	92.2
FJ938674_1_648	S1	OP3Div1	53.6	48.0	EU385719	81.8	98.0
