#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Flag
LN807089_1_327	S1	OP3Div4	26.1	20.0	FRAGMENT_LARGE
LN808025_1_326	S1	OP3Div4	26.1	20.0	FRAGMENT_LARGE
LN806081_1_326	S1	OP3Div4	26.1	20.0	FRAGMENT_LARGE
LT171086_1_314	S1	OP3Div4	25.9	18.7	FRAGMENT_LARGE
LN808352_1_327	S1	OP3Div4	26.1	20.0	FRAGMENT_LARGE
X91291_1_346	S1	OP3Div3	23.1	26.9	FRAGMENT_SMALL
LT174286_1_312	S1	OP3Div3	26.3	18.8	FRAGMENT_LARGE
FJ485551_1_734	S1	OP3Div2	54.4	49.4	FRAGMENT_LARGE
KP076452_1_790	S1	OP3Div2	57.2	54.6	FRAGMENT_LARGE
KP076448_1_844	S1	OP3Div2	62.2	58.8	FRAGMENT_LARGE
KJ589955_1_701	S1	OP3Div2	56.8	52.3	FRAGMENT_LARGE
KJ589954_1_695	S1	OP3Div2	56.7	51.9	FRAGMENT_LARGE
HM598263_1_1538	S1	OP3Div2	96.5	94.6	0
AB824994_1_374	S1	OP3Div2	24.2	29.2	FRAGMENT_SMALL
AB858551_1_1467	S1	OP3Div2	97.2	94.9	0
LK936205_1_1076	S1	OP3Div2	80.0	81.4	0
HQ691945_1_1400	S1	OP3Div2	95.9	94.0	0
HM195163_1_901	S1	OP3Div2	56.7	62.2	FRAGMENT_LARGE
KR269637_1_1066	S1	OP3Div2	66.9	69.7	FRAGMENT_LARGE
KP687179_1_1538	S1	OP3Div2	96.5	94.6	0
FJ918480_1_561	S1	OP3Div2	40.3	34.2	FRAGMENT_LARGE
KC010028_1_994	S1	OP3Div2	66.0	68.0	FRAGMENT_LARGE
KJ511005_1_694	S1	OP3Div2	53.6	48.8	FRAGMENT_LARGE
GU566954_1_694	S1	OP3Div2	53.6	48.8	FRAGMENT_LARGE
KC860568_1_646	S1	OP3Div2	45.4	50.4	FRAGMENT_LARGE
KU619486_1_473	S1	OP3Div2	34.6	36.0	FRAGMENT_LARGE
AB825584_1_374	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
FJ484653_1_1356	S1	OP3Div2	96.2	94.5	0
KC604646_1_823	S1	OP3Div2	57.6	55.3	FRAGMENT_LARGE
JQ817672_1_1502	S1	OP3Div2	96.9	94.8	0
JQ817452_1_1250	S1	OP3Div2	76.5	83.3	0
JX000983_1_1503	S1	OP3Div2	96.9	94.7	0
GU553758_1_1502	S1	OP3Div2	96.9	94.8	0
AB805906_1_1529	S1	OP3Div2	96.9	94.8	0
GU553782_1_1531	S1	OP3Div2	96.9	94.7	0
HQ883422_1_626	S1	OP3Div2	46.0	48.8	FRAGMENT_LARGE
AB825375_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
JQ817082_1_1502	S1	OP3Div2	96.9	94.8	0
AB805901_1_1489	S1	OP3Div2	96.9	94.8	0
AB825218_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
AB827189_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
AB702576_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
AB805905_1_1491	S1	OP3Div2	96.9	94.8	0
HQ883427_1_639	S1	OP3Div2	46.7	49.1	FRAGMENT_LARGE
HQ883390_1_746	S1	OP3Div2	50.1	57.4	FRAGMENT_LARGE
HQ883426_1_646	S1	OP3Div2	47.5	50.4	FRAGMENT_LARGE
HQ883424_1_625	S1	OP3Div2	45.5	48.8	FRAGMENT_LARGE
HQ883425_1_625	S1	OP3Div2	45.5	48.8	FRAGMENT_LARGE
HQ883423_1_632	S1	OP3Div2	47.1	49.3	FRAGMENT_LARGE
AB825366_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
JQ816516_1_1520	S1	OP3Div2	97.0	95.0	0
HF545488_1_945	S1	OP3Div2	58.6	66.1	AMBIGUOUS_BASES,FRAGMENT_LARGE
DQ996973_1_762	S1	OP3Div2	59.6	56.8	AMBIGUOUS_BASES,FRAGMENT_LARGE
AB805907_1_1496	S1	OP3Div2	96.9	94.9	0
HQ883420_1_621	S1	OP3Div2	44.2	48.2	FRAGMENT_LARGE
HQ883421_1_628	S1	OP3Div2	45.7	48.7	FRAGMENT_LARGE
AB824978_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
AB805908_1_1515	S1	OP3Div2	97.3	95.5	0
EU385809_1_1531	S1	OP3Div2	96.9	94.8	0
HQ883419_1_620	S1	OP3Div2	44.8	48.3	FRAGMENT_LARGE
HQ883380_1_744	S1	OP3Div2	50.0	57.1	FRAGMENT_LARGE
HQ883416_1_608	S1	OP3Div2	42.7	47.4	FRAGMENT_LARGE
HQ883417_1_641	S1	OP3Div2	44.5	50.0	FRAGMENT_LARGE
HQ883418_1_615	S1	OP3Div2	43.6	48.0	FRAGMENT_LARGE
AB094810_1_873	S1	OP3Div2	63.6	60.5	FRAGMENT_LARGE
AB645186_1_933	S1	OP3Div2	63.9	62.7	FRAGMENT_LARGE
EU445350_1_1209	S1	OP3Div2	79.7	80.4	0
AF224853_1_758	S1	OP3Div2	39.1	42.5	FRAGMENT_LARGE
AF424407_1_911	S1	OP3Div2	56.5	61.9	AMBIGUOUS_BASES,FRAGMENT_LARGE
AB805919_1_1470	S1	OP3Div2	96.5	94.9	0
FJ901410_1_779	S1	OP3Div2	52.8	56.9	FRAGMENT_LARGE
AB305548_1_896	S1	OP3Div2	64.5	64.6	FRAGMENT_LARGE
GQ143761_1_1554	S1	OP3Div2	96.7	95.0	0
AB805918_1_1484	S1	OP3Div2	96.4	94.8	0
FJ746089_1_1429	S1	OP3Div2	96.5	94.7	0
AB825378_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
DQ996918_1_737	S1	OP3Div2	59.3	56.6	FRAGMENT_LARGE
DQ996917_1_736	S1	OP3Div2	59.2	56.6	FRAGMENT_LARGE
FR851630_1_1007	S1	OP3Div2	75.3	75.6	0
FR851611_1_1056	S1	OP3Div2	75.3	75.6	0
FJ268515_1_1004	S1	OP3Div2	73.3	74.1	FRAGMENT_LARGE
JQ816173_1_1483	S1	OP3Div2	96.8	95.1	0
HQ434792_1_735	S1	OP3Div2	58.2	55.8	FRAGMENT_LARGE
AF224848_1_749	S1	OP3Div2	39.6	43.0	FRAGMENT_LARGE
KM269695_1_1525	S1	OP3Div2	97.0	94.6	0
HM600640_1_400	S1	OP3Div2	30.1	31.2	FRAGMENT_LARGE
AB794403_1_633	S1	OP3Div2	45.0	49.3	FRAGMENT_LARGE
FJ902074_1_1313	S1	OP3Div2	97.2	95.2	0
AB858648_1_1432	S1	OP3Div2	97.2	95.1	0
AB858514_1_1438	S1	OP3Div2	97.2	95.0	0
KC117797_1_367	S1	OP3Div2	23.7	28.6	FRAGMENT_SMALL
KC604592_1_839	S1	OP3Div2	57.2	55.3	FRAGMENT_LARGE
HQ290486_1_855	S1	OP3Div2	62.9	60.8	FRAGMENT_LARGE
JF747672_1_1553	S1	OP3Div2	96.0	94.5	0
FJ746262_1_1519	S1	OP3Div2	95.9	94.9	0
FJ746272_1_1519	S1	OP3Div2	95.9	94.9	0
FM174314_1_435	S1	OP3Div2	31.2	33.9	FRAGMENT_LARGE
AB825098_1_373	S1	OP3Div2	23.8	29.1	FRAGMENT_SMALL
LJUB01000141_4825_5540	S1	OP3Div2	51.6	45.2	FRAGMENT_LARGE
X91444_1_358	S1	OP3Div2	24.0	27.9	FRAGMENT_SMALL
KC604583_1_842	S1	OP3Div2	57.9	55.5	FRAGMENT_LARGE
KC604597_1_839	S1	OP3Div2	58.0	55.5	FRAGMENT_LARGE
KC604598_1_838	S1	OP3Div2	58.0	55.5	FRAGMENT_LARGE
KC604602_1_838	S1	OP3Div2	58.0	55.5	FRAGMENT_LARGE
HM228621_1_879	S1	OP3Div2	65.8	67.4	FRAGMENT_LARGE
KC604648_1_822	S1	OP3Div2	57.3	55.1	FRAGMENT_LARGE
JQ217767_1_858	S1	OP3Div2	56.1	60.5	FRAGMENT_LARGE
JQ217772_1_858	S1	OP3Div2	56.1	60.5	FRAGMENT_LARGE
KC605408_1_804	S1	OP3Div2	57.8	55.5	FRAGMENT_LARGE
JQ793346_1_679	S1	OP3Div2	43.6	53.0	FRAGMENT_LARGE
JQ370407_1_797	S1	OP3Div2	57.6	55.2	FRAGMENT_LARGE
GU390353_1_799	S1	OP3Div2	57.5	55.1	FRAGMENT_LARGE
FJ484193_1_764	S1	OP3Div2	52.5	56.8	FRAGMENT_LARGE
GQ242540_1_574	S1	OP3Div2	50.9	44.4	FRAGMENT_LARGE
HF545489_1_973	S1	OP3Div2	69.9	75.7	AMBIGUOUS_BASES,FRAGMENT_LARGE
AB805904_1_1479	S1	OP3Div2	96.1	94.9	0
JQ817170_1_1480	S1	OP3Div2	96.6	95.0	0
FJ746242_1_1482	S1	OP3Div2	96.6	95.0	0
AB433166_1_886	S1	OP3Div2	63.7	62.8	FRAGMENT_LARGE
FJ746094_1_1452	S1	OP3Div2	96.1	94.9	0
AF424409_1_1003	S1	OP3Div2	56.6	62.0	FRAGMENT_LARGE
KM356689_1_1510	S1	OP3Div2	96.0	94.5	0
GU475285_1_687	S1	OP3Div2	56.6	52.9	FRAGMENT_LARGE
EU386072_1_1480	S1	OP3Div2	96.0	94.5	0
JQ691924_1_595	S1	OP3Div2	36.8	46.2	FRAGMENT_LARGE
HM243923_1_1512	S1	OP3Div2	94.9	94.2	0
JN934135_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN934122_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN927646_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927647_1_460	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN934127_1_448	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN934128_1_451	S1	OP3Div2	30.8	35.1	FRAGMENT_LARGE
JN934129_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN934117_1_414	S1	OP3Div2	30.3	32.2	FRAGMENT_LARGE
JN934126_1_449	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN934132_1_451	S1	OP3Div2	30.9	35.1	FRAGMENT_LARGE
JN932846_1_422	S1	OP3Div2	30.5	32.9	FRAGMENT_LARGE
JN934133_1_442	S1	OP3Div2	30.6	34.4	FRAGMENT_LARGE
JN932831_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN934124_1_458	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN932828_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932824_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN934130_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932820_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN931601_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929543_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932829_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929539_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932827_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929540_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929542_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929541_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN929536_1_455	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN924943_1_455	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN924944_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929538_1_460	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN929535_1_447	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN929537_1_421	S1	OP3Div2	30.4	32.5	FRAGMENT_LARGE
JN932821_1_457	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN932826_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN932823_1_406	S1	OP3Div2	30.3	31.5	FRAGMENT_LARGE
JN932830_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932815_1_433	S1	OP3Div2	30.5	33.6	FRAGMENT_LARGE
JN932822_1_454	S1	OP3Div2	30.9	35.4	FRAGMENT_LARGE
JN931611_1_387	S1	OP3Div2	29.0	30.2	FRAGMENT_LARGE
JN931607_1_459	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN931604_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN931605_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN931602_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN931606_1_424	S1	OP3Div2	30.5	33.1	FRAGMENT_LARGE
JN931596_1_457	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN931597_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN931610_1_431	S1	OP3Div2	30.5	33.5	FRAGMENT_LARGE
JN931600_1_418	S1	OP3Div2	30.4	32.4	FRAGMENT_LARGE
JN931603_1_392	S1	OP3Div2	29.1	30.6	FRAGMENT_LARGE
JN931608_1_457	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN931617_1_389	S1	OP3Div2	29.0	30.3	FRAGMENT_LARGE
JN931594_1_328	S1	OP3Div2	24.8	25.5	FRAGMENT_SMALL
JN931599_1_303	S1	OP3Div2	22.3	23.1	FRAGMENT_SMALL
JN926153_1_443	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN926148_1_463	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926151_1_415	S1	OP3Div2	30.4	32.4	FRAGMENT_LARGE
JN924945_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926150_1_402	S1	OP3Div2	30.2	31.4	FRAGMENT_LARGE
JN926149_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926154_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926155_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926152_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN924947_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN924942_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926156_1_367	S1	OP3Div2	26.2	28.1	FRAGMENT_LARGE
JN929545_1_458	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN929544_1_458	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN934131_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN923683_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN923682_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN923678_1_454	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN923679_1_410	S1	OP3Div2	30.3	32.0	FRAGMENT_LARGE
JN923676_1_414	S1	OP3Div2	30.3	32.3	FRAGMENT_LARGE
JN923681_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN923672_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN923677_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921677_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921666_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921678_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921675_1_441	S1	OP3Div2	30.6	34.4	FRAGMENT_LARGE
JN921670_1_442	S1	OP3Div2	30.6	34.4	FRAGMENT_LARGE
JN921676_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921659_1_442	S1	OP3Div2	30.6	34.2	FRAGMENT_LARGE
JN921671_1_446	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN921669_1_436	S1	OP3Div2	30.5	33.5	FRAGMENT_LARGE
JN923720_1_448	S1	OP3Div2	30.9	34.9	FRAGMENT_LARGE
JN923680_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN922651_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN922650_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN922652_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN922655_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN922645_1_424	S1	OP3Div2	30.4	32.9	FRAGMENT_LARGE
JN920198_1_415	S1	OP3Div2	30.4	32.4	FRAGMENT_LARGE
JN920194_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920192_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916349_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920197_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920190_1_444	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN920188_1_448	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN920193_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920191_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920182_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920189_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920196_1_434	S1	OP3Div2	30.5	33.6	FRAGMENT_LARGE
JN920186_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN915294_1_373	S1	OP3Div2	27.1	29.0	FRAGMENT_LARGE
JN924941_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN924946_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916355_1_447	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN916352_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN916347_1_463	S1	OP3Div2	31.1	35.7	FRAGMENT_LARGE
JN916354_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916350_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916353_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN916351_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916357_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917327_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917320_1_456	S1	OP3Div2	30.8	35.5	FRAGMENT_LARGE
JN917326_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917322_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917325_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917321_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917324_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917328_1_448	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN916358_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916356_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916348_1_460	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN915313_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN915312_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN924464_1_435	S1	OP3Div2	30.6	33.9	FRAGMENT_LARGE
JN916851_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN915893_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN920201_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921680_1_395	S1	OP3Div2	29.0	30.5	FRAGMENT_LARGE
JN921672_1_437	S1	OP3Div2	30.6	34.0	FRAGMENT_LARGE
JN921665_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921681_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921668_1_454	S1	OP3Div2	30.9	35.4	FRAGMENT_LARGE
JN921674_1_452	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN920199_1_453	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN927583_1_441	S1	OP3Div2	30.6	34.4	FRAGMENT_LARGE
JN927577_1_459	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927584_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927581_1_449	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN927576_1_447	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN927582_1_456	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN927578_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927575_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927574_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927579_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927580_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926856_1_453	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN926853_1_395	S1	OP3Div2	29.1	30.5	FRAGMENT_LARGE
JN926854_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926855_1_446	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN926857_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917962_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917961_1_447	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN917663_1_448	S1	OP3Div2	30.8	34.8	FRAGMENT_LARGE
JN918573_1_396	S1	OP3Div2	29.3	30.8	FRAGMENT_LARGE
JN918571_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN918572_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN918569_1_326	S1	OP3Div2	24.8	25.3	FRAGMENT_SMALL
JN918570_1_455	S1	OP3Div2	30.9	35.4	FRAGMENT_LARGE
JN918568_1_327	S1	OP3Div2	24.8	25.4	FRAGMENT_SMALL
JN917963_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917959_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917957_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917958_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917965_1_454	S1	OP3Div2	30.9	35.4	FRAGMENT_LARGE
JN917966_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN917964_1_446	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN917960_1_430	S1	OP3Div2	30.5	33.5	FRAGMENT_LARGE
JN926858_1_447	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN932825_1_456	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN921424_1_446	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN931623_1_458	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN931624_1_440	S1	OP3Div2	30.6	34.3	FRAGMENT_LARGE
JN931588_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926145_1_425	S1	OP3Div2	30.4	32.4	FRAGMENT_LARGE
JN917323_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN926157_1_438	S1	OP3Div2	30.6	34.1	FRAGMENT_LARGE
JN917319_1_444	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN927587_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927586_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN922656_1_445	S1	OP3Div2	30.9	34.6	FRAGMENT_LARGE
JN922649_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN924948_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN916346_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932253_1_446	S1	OP3Div2	30.8	34.7	FRAGMENT_LARGE
JN932254_1_444	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN920200_1_455	S1	OP3Div2	30.8	35.2	FRAGMENT_LARGE
JN921673_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN923675_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN921719_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN927624_1_455	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN923883_1_456	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN915301_1_453	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN923742_1_455	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN923673_1_458	S1	OP3Div2	31.1	35.7	FRAGMENT_LARGE
JN921661_1_446	S1	OP3Div2	30.4	34.6	FRAGMENT_LARGE
JN921679_1_457	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN930615_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN931609_1_459	S1	OP3Div2	30.8	35.1	FRAGMENT_LARGE
JN922657_1_451	S1	OP3Div2	30.8	35.1	FRAGMENT_LARGE
JN932832_1_443	S1	OP3Div2	30.6	34.3	FRAGMENT_LARGE
JN932819_1_456	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN921663_1_460	S1	OP3Div2	30.6	35.5	FRAGMENT_LARGE
JN920195_1_426	S1	OP3Div2	30.4	32.5	FRAGMENT_LARGE
JN931595_1_328	S1	OP3Div2	24.8	25.5	FRAGMENT_SMALL
JN921667_1_425	S1	OP3Div2	30.5	33.0	FRAGMENT_LARGE
JN920185_1_457	S1	OP3Div2	30.9	35.0	FRAGMENT_LARGE
JN934123_1_425	S1	OP3Div2	30.5	33.0	FRAGMENT_LARGE
JN934121_1_445	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN932845_1_449	S1	OP3Div2	30.8	35.0	FRAGMENT_LARGE
JN932844_1_370	S1	OP3Div2	26.8	28.4	FRAGMENT_LARGE
JN934125_1_438	S1	OP3Div2	30.5	33.6	FRAGMENT_LARGE
JN934118_1_448	S1	OP3Div2	30.8	34.9	FRAGMENT_LARGE
JN926144_1_445	S1	OP3Div2	30.7	34.6	FRAGMENT_LARGE
JN926143_1_437	S1	OP3Div2	30.6	33.9	FRAGMENT_LARGE
JN916341_1_458	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN915894_1_453	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN915895_1_456	S1	OP3Div2	30.9	35.6	FRAGMENT_LARGE
JN932816_1_348	S1	OP3Div2	25.4	26.9	FRAGMENT_LARGE
JN922653_1_457	S1	OP3Div2	30.9	35.5	FRAGMENT_LARGE
JN931598_1_378	S1	OP3Div2	28.0	29.4	FRAGMENT_LARGE
JN927589_1_454	S1	OP3Div2	30.6	34.5	FRAGMENT_LARGE
JN927573_1_473	S1	OP3Div2	32.4	36.7	FRAGMENT_LARGE
JN929534_1_452	S1	OP3Div2	30.9	35.3	FRAGMENT_LARGE
JN934134_1_331	S1	OP3Div2	25.1	25.7	FRAGMENT_LARGE
