#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
KT798247_1_475	S1	OP3Div1	32.2	30.4	FJ437883	99.2	100.0
KT798860_1_487	S1	OP3Div5	32.5	30.9	DQ676311	97.9	100.0
KU038976_1_474	S1	OP3Div1	35.4	30.7	FJ437883	98.6	91.4
LK025324_1_385	S1	OP3Div5	24.2	29.9	AY661975	99.0	100.0
LN797997_1_326	S1	OP3Div4	26.1	20.0	AY344402	100.0	13.8
LN799823_1_326	S1	OP3Div4	26.1	20.0	EU386021	97.8	13.8
LN801829_1_326	S1	OP3Div4	26.1	20.0	AB252431	100.0	12.9
LN803975_1_327	S1	OP3Div4	26.1	20.0	AY344402	97.7	13.1
LN804938_1_326	S1	OP3Div4	26.1	20.0	AY344402	97.7	13.2
LN807023_1_327	S1	OP3Div4	26.1	20.0	EU386021	97.7	13.1
LT172962_1_310	S1	OP3Div5	26.3	18.8	AM040127	99.7	100.0
LN796591_1_327	S1	OP3Div4	26.1	20.0	EU386021	97.7	13.1
LN798457_1_321	S1	OP3Div4	25.4	19.6	EU386021	97.7	13.4
LN801699_1_327	S1	OP3Div4	26.1	20.0	EU386021	97.7	13.1
LN803015_1_326	S1	OP3Div4	26.1	20.0	AY344402	100.0	13.8
LN804875_1_333	S1	OP3Div4	26.1	20.0	AB252431	100.0	13.2
LN805874_1_327	S1	OP3Div4	26.1	20.0	AY344402	97.8	13.8
LN807834_1_327	S1	OP3Div4	26.1	20.0	AB252431	97.8	13.8
LN808578_1_327	S1	OP3Div4	26.1	20.0	AB252431	97.8	13.8
LK025244_1_820	S1	OP3Div5	59.4	56.9	AM162486	97.7	99.9
LK025334_1_411	S1	OP3Div5	24.8	31.9	AM162486	97.1	100.0
LK025278_1_820	S1	OP3Div5	59.4	56.9	AM162486	98.3	99.9
LN798028_1_326	S1	OP3Div4	26.0	20.0	AY344402	97.8	13.8
LN798765_1_327	S1	OP3Div4	26.1	20.0	AY344402	97.8	13.8
LN799222_1_326	S1	OP3Div4	26.1	20.0	AY344402	100.0	13.8
LN799462_1_337	S1	OP3Div1	26.1	19.9	FJ437883	99.7	99.4
LN800008_1_328	S1	OP3Div4	26.6	20.0	AY344402	100.0	13.7
LN797863_1_325	S1	OP3Div4	26.1	19.9	EU386021	97.8	13.8
LN800871_1_327	S1	OP3Div4	26.1	20.0	EU386021	97.7	13.1
LN798778_1_327	S1	OP3Div4	26.1	20.0	EU386021	97.7	13.1
LN803447_1_326	S1	OP3Div4	26.1	19.9	AY344402	97.7	13.2
LN799639_1_327	S1	OP3Div4	26.1	20.0	AB252431	97.8	13.8
LN801253_1_326	S1	OP3Div4	26.1	20.0	AY344402	97.8	13.8
LN805005_1_328	S1	OP3Div4	26.6	20.0	AB252431	100.0	13.4
LN806063_1_327	S1	OP3Div4	26.1	20.0	EU386021	97.8	13.8
LN807089_1_327	S1	OP3Div4	26.1	20.0	AY344402	97.7	13.1
LN808025_1_326	S1	OP3Div4	26.1	20.0	AY344402	100.0	13.8
LN806081_1_326	S1	OP3Div4	26.1	20.0	AB252431	100.0	13.8
LT171086_1_314	S1	OP3Div4	25.9	18.7	AB252431	100.0	13.7
LN808352_1_327	S1	OP3Div4	26.1	20.0	AB252431	97.7	13.5
X91291_1_346	S1	OP3Div3	23.1	26.9	FJ437841	98.6	100.0
LT174286_1_312	S1	OP3Div3	26.3	18.8	DQ088765	100.0	13.5
